behavior_id,user_id,course_id,behavior_type,event_time,duration
B00000434,U000740,C00072,favorite,2026-08-30 19:51:48,327
B00000435,U000020,C00035,finish,2026-08-27 02:19:48,2830
B00000436,U000981,C00043,view,2026-08-12 17:31:48,1920
B00000437,U000198,C00011,view,2026-08-09 14:31:48,401
B00000438,U000817,C00027,buy,2026-09-01 15:06:48,2615
B00000439,U000793,C00061,buy,2026-08-18 17:16:48,2976
B00000440,U000092,C00086,buy,2026-08-28 06:39:48,1895
B00000441,U000797,C00008,finish,2026-08-24 14:57:48,1916
B00000442,U000681,C00084,view,2026-08-28 10:27:48,2244
B00000443,U000346,C00056,start_learning,2026-08-22 19:13:48,861
B00000444,U000155,C00042,view,2026-08-24 12:21:48,717
B00000445,U000747,C00086,view,2026-08-04 03:45:48,1574
B00000446,U000374,C00010,buy,2026-08-27 12:35:48,410
B00000447,U000344,C00073,favorite,2026-08-17 00:05:48,2045
B00000448,U000006,C00027,buy,2026-08-17 02:14:48,37
B00000449,U000385,C00020,start_learning,2026-08-18 19:10:48,1113
B00000450,U000155,C00012,favorite,2026-08-10 23:07:48,2662
B00000451,U000003,C00054,start_learning,2026-08-21 16:11:48,539
B00000452,U000381,C00032,buy,2026-08-26 01:56:48,157
B00000453,U000738,C00093,buy,2026-08-03 01:32:48,755
B00000454,U000269,C00071,start_learning,2026-08-11 21:26:48,2509
B00000455,U000995,C00065,finish,2026-08-28 22:52:48,261
B00000456,U000659,C00072,start_learning,2026-08-19 07:23:48,1516
B00000457,U000492,C00057,favorite,2026-08-11 04:47:48,356
B00000458,U000614,C00067,start_learning,2026-08-09 13:13:48,471
B00000459,U000291,C00032,buy,2026-08-24 18:46:48,461
B00000460,U000278,C00057,start_learning,2026-08-04 11:12:48,3236
B00000461,U000754,C00032,buy,2026-08-31 21:15:48,669
B00000462,U000577,C00012,buy,2026-08-07 12:51:48,1692
B00000463,U000879,C00088,view,2026-08-08 04:25:48,1915
B00000464,U000077,C00082,start_learning,2026-08-06 22:26:48,2093
B00000465,U000998,C00051,view,2026-08-30 09:11:48,1173
B00000466,U000879,C00042,view,2026-08-13 02:12:48,182
B00000467,U000369,C00069,favorite,2026-08-13 09:09:48,3359
B00000468,U000483,C00089,buy,2026-08-08 17:16:48,491
B00000469,U000232,C00019,start_learning,2026-08-25 08:58:48,2751
B00000470,U000431,C00049,view,2026-08-12 03:44:48,3571
B00000471,U000697,C00015,favorite,2026-08-17 10:53:48,406
B00000472,U000006,C00041,favorite,2026-08-03 02:54:48,271
B00000473,U000577,C00065,start_learning,2026-08-30 19:58:48,2546
B00000474,U000885,C00084,view,2026-08-13 22:06:48,2643
B00000475,U000782,C00100,buy,2026-08-03 17:48:48,1142
B00000476,U000399,C00009,view,2026-08-13 08:05:48,1719
B00000477,U000704,C00060,buy,2026-08-30 01:26:48,2230
B00000478,U000713,C00005,buy,2026-08-25 04:18:48,2891
B00000479,U000593,C00003,favorite,2026-08-20 21:34:48,1715
B00000480,U000547,C00078,finish,2026-08-31 07:43:48,245
B00000481,U000499,C00074,view,2026-09-01 05:26:48,532
B00000482,U000331,C00016,finish,2026-08-21 16:47:48,515
B00000483,U000215,C00009,start_learning,2026-08-21 02:12:48,2332
B00000484,U000656,C00037,buy,2026-08-17 01:10:48,1742
B00000485,U000901,C00053,view,2026-08-07 05:54:48,2456
B00000486,U000330,C00077,start_learning,2026-08-04 00:45:48,1533
B00000487,U000222,C00008,view,2026-08-14 05:28:48,673
B00000488,U000529,C00062,finish,2026-08-11 13:02:48,3374
B00000489,U000143,C00034,finish,2026-08-24 23:44:48,2906
B00000490,U000559,C00045,start_learning,2026-08-26 10:06:48,3192
B00000491,U000658,C00082,finish,2026-08-09 09:19:48,3105
B00000492,U000792,C00092,finish,2026-08-04 08:48:48,1517
B00000493,U000311,C00074,finish,2026-08-10 15:29:48,158
B00000494,U000628,C00008,start_learning,2026-08-19 21:16:48,1684
B00000495,U000003,C00093,view,2026-08-30 21:04:48,994
B00000496,U000492,C00079,start_learning,2026-08-05 01:24:48,3296
B00000497,U000520,C00070,favorite,2026-08-24 05:36:48,3059
B00000498,U000750,C00003,start_learning,2026-08-22 21:15:48,1467
B00000499,U000744,C00009,favorite,2026-08-25 05:40:48,2028
B00000500,U000620,C00008,view,2026-08-30 18:22:48,2011
B00000501,U000984,C00008,start_learning,2026-08-12 17:53:48,1271
B00000502,U000414,C00038,buy,2026-08-31 20:40:48,364
B00000503,U000153,C00094,favorite,2026-08-24 22:13:48,2925
B00000504,U000511,C00025,view,2026-08-11 07:32:48,2593
B00000505,U000832,C00065,buy,2026-08-05 05:46:48,1994
B00000506,U000074,C00033,finish,2026-08-29 22:58:48,2673
B00000507,U000399,C00076,start_learning,2026-08-12 09:19:48,3340
B00000508,U000231,C00036,view,2026-08-11 07:24:48,2741
B00000509,U000104,C00068,finish,2026-08-16 15:14:48,3122
B00000510,U000270,C00097,buy,2026-08-19 14:22:48,2580
B00000511,U000481,C00005,finish,2026-08-25 14:42:48,2991
B00000512,U000660,C00018,buy,2026-08-29 04:20:48,11
B00000513,U000718,C00088,view,2026-08-30 19:03:48,3285
B00000514,U000616,C00070,buy,2026-08-07 05:52:48,2288
B00000515,U000638,C00005,buy,2026-08-31 22:11:48,3002
B00000516,U000316,C00010,buy,2026-08-02 19:08:48,1850
B00000517,U000684,C00052,start_learning,2026-08-05 21:52:48,450
B00000518,U000101,C00003,view,2026-08-03 06:31:48,1509
B00000519,U000033,C00032,finish,2026-08-13 10:17:48,2214
B00000520,U000615,C00015,start_learning,2026-08-25 23:11:48,1776
B00000521,U000421,C00058,start_learning,2026-08-20 14:03:48,3255
B00000522,U000107,C00052,finish,2026-08-20 20:33:48,2132
B00000523,U000190,C00067,start_learning,2026-08-21 14:01:48,2778
B00000524,U000499,C00026,view,2026-08-21 19:25:48,3484
B00000525,U000301,C00099,buy,2026-08-13 12:28:48,2032
B00000526,U000883,C00074,buy,2026-08-13 08:57:48,3223
B00000527,U000182,C00066,start_learning,2026-08-08 19:06:48,3101
B00000528,U000682,C00048,view,2026-08-30 12:04:48,2693
B00000529,U000994,C00069,buy,2026-08-31 16:52:48,3311
B00000530,U000196,C00082,favorite,2026-08-24 06:30:48,1220
B00000531,U000742,C00061,favorite,2026-08-26 09:48:48,676
B00000532,U000615,C00095,finish,2026-08-10 11:20:48,788
B00000533,U000046,C00096,buy,2026-08-14 19:03:48,278
B00000534,U000987,C00012,favorite,2026-08-04 14:10:48,1705
B00000535,U000760,C00031,view,2026-08-19 16:16:48,2693
B00000536,U000816,C00039,buy,2026-08-06 16:30:48,2019
B00000537,U000864,C00082,start_learning,2026-08-20 20:51:48,1115
B00000538,U000101,C00072,start_learning,2026-08-31 19:51:48,2906
B00000539,U000258,C00096,view,2026-08-31 04:39:48,982
B00000540,U000173,C00001,favorite,2026-08-26 03:12:48,2654
B00000541,U000311,C00097,finish,2026-08-10 23:48:48,685
B00000542,U000290,C00027,favorite,2026-08-03 18:19:48,2487
B00000543,U000542,C00001,buy,2026-08-06 02:33:48,2462
B00000544,U000020,C00045,buy,2026-08-13 19:16:48,221
B00000545,U000551,C00050,favorite,2026-08-29 05:46:48,3349
B00000546,U000378,C00075,favorite,2026-08-26 02:37:48,1459
B00000547,U000017,C00058,start_learning,2026-08-09 10:20:48,2436
B00000548,U000023,C00063,start_learning,2026-08-26 09:06:48,1361
B00000549,U000483,C00013,view,2026-08-06 01:19:48,3296
B00000550,U000156,C00064,buy,2026-08-22 16:16:48,851
B00000551,U000562,C00003,view,2026-08-03 16:32:48,3514
B00000552,U000095,C00017,finish,2026-08-09 19:52:48,877
B00000553,U000329,C00091,finish,2026-08-30 19:22:48,1301
B00000554,U000746,C00089,buy,2026-08-11 17:48:48,28
B00000555,U000115,C00027,view,2026-08-30 23:26:48,1349
B00000556,U000374,C00042,finish,2026-08-26 19:17:48,1828
B00000557,U000704,C00065,buy,2026-08-30 18:55:48,2609
B00000558,U000570,C00060,view,2026-08-24 14:31:48,1590
B00000559,U000970,C00001,favorite,2026-08-08 03:00:48,546
B00000560,U000259,C00059,finish,2026-08-15 10:58:48,2871
B00000561,U000542,C00064,buy,2026-08-24 02:17:48,684
B00000562,U000278,C00028,buy,2026-08-24 13:02:48,515
B00000563,U000371,C00059,favorite,2026-08-26 03:17:48,3405
B00000564,U000400,C00092,favorite,2026-08-19 13:35:48,3049
B00000565,U000791,C00013,finish,2026-08-14 05:30:48,509
B00000566,U000456,C00064,view,2026-08-23 10:19:48,3229
B00000567,U000698,C00026,view,2026-08-06 15:25:48,2999
B00000568,U000981,C00025,buy,2026-08-05 16:54:48,2483
B00000569,U000783,C00029,finish,2026-08-09 03:09:48,2280
B00000570,U000280,C00026,view,2026-08-15 20:33:48,3487
B00000571,U000454,C00026,view,2026-08-21 22:38:48,1534
B00000572,U000421,C00037,favorite,2026-08-16 06:32:48,1034
B00000573,U000938,C00009,buy,2026-08-28 06:57:48,2524
B00000574,U000752,C00081,start_learning,2026-08-30 23:17:48,2735
B00000575,U000644,C00088,finish,2026-08-13 11:06:48,2382
B00000576,U000324,C00085,start_learning,2026-08-07 09:28:48,3022
B00000577,U000877,C00070,finish,2026-08-12 22:49:48,2538
B00000578,U000637,C00051,view,2026-08-09 22:49:48,1885
B00000579,U000329,C00097,start_learning,2026-08-31 15:49:48,2481
B00000580,U000699,C00026,start_learning,2026-08-03 05:57:48,2616
B00000581,U000554,C00056,buy,2026-08-10 06:23:48,3549
B00000582,U000124,C00077,finish,2026-08-14 11:59:48,1914
B00000583,U000349,C00034,view,2026-08-03 19:53:48,1306
B00000584,U000622,C00037,favorite,2026-08-06 19:58:48,1640
B00000585,U000912,C00049,favorite,2026-08-18 18:14:48,2812
B00000586,U000093,C00046,view,2026-08-06 16:03:48,2245
B00000587,U000587,C00023,start_learning,2026-08-25 00:47:48,202
B00000588,U000965,C00072,start_learning,2026-08-15 07:27:48,3202
B00000589,U000287,C00071,start_learning,2026-08-25 21:06:48,991
B00000590,U000230,C00042,view,2026-08-06 20:22:48,494
B00000591,U000745,C00059,start_learning,2026-08-02 19:00:48,2069
B00000592,U000679,C00064,buy,2026-08-28 17:01:48,1465
B00000593,U000729,C00014,favorite,2026-08-03 02:08:48,2254
B00000594,U000498,C00009,view,2026-08-12 13:32:48,1691
B00000595,U000225,C00091,buy,2026-08-07 17:39:48,3192
B00000596,U000698,C00074,finish,2026-08-25 04:27:48,1734
B00000597,U000069,C00047,buy,2026-08-23 01:16:48,2921
B00000598,U000258,C00024,buy,2026-08-14 07:32:48,1864
B00000599,U000713,C00001,favorite,2026-08-22 19:04:48,2499
B00000600,U000238,C00039,finish,2026-08-26 05:29:48,2791
B00000601,U000013,C00025,finish,2026-08-05 19:50:48,3337
B00000602,U000621,C00080,favorite,2026-08-25 14:05:48,2832
B00000603,U000443,C00067,buy,2026-09-01 09:40:48,2010
B00000604,U000332,C00007,view,2026-08-30 03:54:48,2594
B00000605,U000944,C00024,start_learning,2026-08-22 18:20:48,58
B00000606,U000152,C00022,favorite,2026-08-06 20:07:48,2984
B00000607,U000823,C00014,buy,2026-08-12 18:42:48,3114
B00000608,U000854,C00097,buy,2026-08-23 01:44:48,218
B00000609,U000794,C00098,buy,2026-08-12 21:38:48,514
B00000610,U000960,C00066,buy,2026-08-16 19:19:48,267
B00000611,U000420,C00008,view,2026-08-18 20:53:48,2262
B00000612,U000645,C00022,start_learning,2026-08-21 09:45:48,1809
B00000613,U000687,C00088,finish,2026-08-22 00:54:48,1999
B00000614,U000911,C00058,buy,2026-08-15 11:07:48,3210
B00000615,U000569,C00011,favorite,2026-08-29 08:15:48,1589
B00000616,U000700,C00093,buy,2026-08-15 06:45:48,300
B00000617,U000251,C00054,favorite,2026-08-30 19:55:48,1200
B00000618,U000135,C00017,finish,2026-08-20 00:37:48,3335
B00000619,U000884,C00040,buy,2026-08-21 23:28:48,497
B00000620,U000983,C00064,finish,2026-08-29 06:31:48,3500
B00000621,U000408,C00002,favorite,2026-08-15 06:04:48,2059
B00000622,U000106,C00046,view,2026-08-23 18:32:48,826
B00000623,U000876,C00099,favorite,2026-08-09 15:57:48,113
B00000624,U000169,C00005,start_learning,2026-08-16 21:47:48,1375
B00000625,U000254,C00093,finish,2026-08-05 12:14:48,3362
B00000626,U000890,C00079,view,2026-08-14 02:06:48,160
B00000627,U000475,C00034,start_learning,2026-08-27 15:19:48,2148
B00000628,U000014,C00057,view,2026-08-20 06:11:48,1365
B00000629,U000555,C00021,finish,2026-08-23 03:40:48,2083
B00000630,U000031,C00038,view,2026-08-10 18:19:48,2185
B00000631,U000576,C00079,view,2026-08-16 09:09:48,3124
B00000632,U000031,C00081,finish,2026-08-27 06:07:48,2320
B00000633,U000893,C00089,favorite,2026-08-05 17:19:48,3233
B00000634,U000216,C00022,buy,2026-08-09 06:24:48,929
B00000635,U000491,C00013,start_learning,2026-08-12 06:38:48,3132
B00000636,U000391,C00002,finish,2026-08-13 10:29:48,1052
B00000637,U000970,C00072,start_learning,2026-08-15 09:19:48,2575
B00000638,U000975,C00028,view,2026-08-05 14:50:48,980
B00000639,U000905,C00064,favorite,2026-08-28 08:09:48,1950
B00000640,U000693,C00073,view,2026-08-06 20:48:48,1100
B00000641,U000280,C00005,view,2026-08-30 05:07:48,2838
B00000642,U000341,C00058,finish,2026-08-16 04:38:48,817
B00000643,U000275,C00037,start_learning,2026-08-07 12:35:48,1698
B00000644,U000537,C00089,buy,2026-08-27 22:13:48,2437
B00000645,U000818,C00015,view,2026-08-06 18:30:48,1686
B00000646,U000444,C00069,favorite,2026-08-06 09:00:48,1514
B00000647,U000086,C00004,buy,2026-08-16 10:38:48,1445
B00000648,U000876,C00066,view,2026-08-30 05:39:48,2826
B00000649,U000606,C00074,buy,2026-08-14 09:14:48,1334
B00000650,U000226,C00082,favorite,2026-08-11 05:01:48,2418
B00000651,U000035,C00042,finish,2026-08-08 17:39:48,132
B00000652,U000178,C00008,view,2026-08-25 19:50:48,1441
B00000653,U000834,C00061,buy,2026-08-03 17:18:48,2574
B00000654,U000278,C00059,view,2026-09-01 03:40:48,2022
B00000655,U000026,C00019,start_learning,2026-08-29 21:05:48,3466
B00000656,U000973,C00100,favorite,2026-08-02 17:01:48,1149
B00000657,U000248,C00009,view,2026-08-21 11:28:48,1645
B00000658,U000010,C00080,start_learning,2026-08-24 19:10:48,676
B00000659,U000012,C00071,start_learning,2026-08-05 06:41:48,2534
B00000660,U000585,C00080,view,2026-08-27 02:19:48,1649
B00000661,U000833,C00002,buy,2026-08-08 01:43:48,950
B00000662,U000699,C00039,view,2026-08-29 20:18:48,846
B00000663,U000773,C00032,favorite,2026-08-25 03:16:48,652
B00000664,U000546,C00075,finish,2026-08-30 18:57:48,3095
B00000665,U000653,C00021,start_learning,2026-08-20 07:27:48,2046
B00000666,U000690,C00094,view,2026-08-18 00:04:48,2171
B00000667,U000849,C00045,start_learning,2026-08-10 19:26:48,3590
B00000668,U000903,C00061,finish,2026-08-14 07:31:48,2907
B00000669,U000912,C00080,view,2026-08-22 23:32:48,365
B00000670,U000652,C00059,finish,2026-08-24 08:13:48,3072
B00000671,U000605,C00082,start_learning,2026-08-28 07:25:48,1475
B00000672,U000981,C00065,favorite,2026-08-17 09:18:48,2427
B00000673,U000708,C00066,view,2026-08-15 11:40:48,817
B00000674,U000157,C00047,view,2026-08-18 20:24:48,2425
B00000675,U000810,C00084,view,2026-08-08 14:53:48,1556
B00000676,U000381,C00089,start_learning,2026-08-30 20:15:48,2287
B00000677,U000523,C00068,finish,2026-08-05 21:04:48,1137
B00000678,U000557,C00051,finish,2026-08-27 14:28:48,1931
B00000679,U000987,C00056,start_learning,2026-08-06 07:42:48,607
B00000680,U000752,C00088,favorite,2026-08-21 03:04:48,3066
B00000681,U000092,C00098,favorite,2026-08-28 11:41:48,421
B00000682,U000524,C00006,buy,2026-08-09 06:54:48,637
B00000683,U000865,C00048,view,2026-08-27 06:16:48,1009
B00000684,U000386,C00078,start_learning,2026-08-07 07:51:48,2002
B00000685,U000596,C00017,buy,2026-08-07 20:01:48,2099
B00000686,U000269,C00025,view,2026-08-11 03:02:48,2266
B00000687,U000789,C00091,finish,2026-08-26 09:37:48,1768
B00000688,U000077,C00011,favorite,2026-08-26 01:03:48,259
B00000689,U000626,C00084,buy,2026-08-30 17:48:48,81
B00000690,U000069,C00017,finish,2026-08-03 09:01:48,3210
B00000691,U000140,C00004,start_learning,2026-08-04 12:06:48,1543
B00000692,U000430,C00034,favorite,2026-08-31 05:36:48,1653
B00000693,U000263,C00073,finish,2026-08-06 04:23:48,2203
B00000694,U000257,C00028,view,2026-08-20 20:24:48,1642
B00000695,U000472,C00073,start_learning,2026-08-21 00:36:48,1325
B00000696,U000982,C00057,favorite,2026-08-09 03:05:48,1397
B00000697,U000984,C00037,finish,2026-08-16 01:25:48,1784
B00000698,U000495,C00081,buy,2026-08-18 08:13:48,3591
B00000699,U000284,C00032,finish,2026-08-13 12:03:48,64
B00000700,U000177,C00078,start_learning,2026-08-27 02:13:48,1744
B00000701,U000689,C00081,buy,2026-08-16 12:41:48,852
B00000702,U000721,C00099,favorite,2026-08-09 17:12:48,1399
B00000703,U000066,C00098,view,2026-08-29 14:06:48,3208
B00000704,U000436,C00032,start_learning,2026-08-20 07:58:48,3214
B00000705,U000477,C00042,finish,2026-08-16 14:45:48,1136
B00000706,U000169,C00067,view,2026-08-24 18:26:48,1878
B00000707,U000222,C00029,start_learning,2026-08-20 00:55:48,3388
B00000708,U000346,C00064,favorite,2026-08-16 16:01:48,403
B00000709,U000435,C00082,finish,2026-08-28 18:04:48,1724
B00000710,U000379,C00038,start_learning,2026-08-22 12:51:48,2686
B00000711,U000471,C00034,finish,2026-08-29 23:05:48,3107
B00000712,U000285,C00091,finish,2026-08-04 06:24:48,1809
B00000713,U000211,C00004,start_learning,2026-08-31 14:41:48,1454
B00000714,U000034,C00002,finish,2026-08-24 18:29:48,2828
B00000715,U000545,C00071,favorite,2026-08-23 08:14:48,1647
B00000716,U000100,C00093,favorite,2026-08-24 04:42:48,2624
B00000717,U000166,C00087,buy,2026-08-09 20:01:48,604
B00000718,U000031,C00069,favorite,2026-08-27 16:18:48,2813
B00000719,U000321,C00083,buy,2026-08-28 16:37:48,1813
B00000720,U000278,C00070,favorite,2026-08-29 09:15:48,2464
B00000721,U000714,C00006,finish,2026-08-29 01:19:48,1010
B00000722,U000834,C00045,finish,2026-08-15 21:25:48,2507
B00000723,U000218,C00026,favorite,2026-08-28 11:37:48,3184
B00000724,U000510,C00035,start_learning,2026-08-11 13:45:48,2075
B00000725,U000926,C00031,finish,2026-08-26 01:12:48,713
B00000726,U000124,C00094,start_learning,2026-08-30 11:13:48,1838
B00000727,U000016,C00048,start_learning,2026-08-07 22:22:48,1093
B00000728,U000374,C00005,buy,2026-08-29 04:57:48,373
B00000729,U000491,C00075,favorite,2026-08-14 16:50:48,828
B00000730,U000243,C00062,view,2026-08-23 12:04:48,1729
B00000731,U000856,C00046,start_learning,2026-08-03 23:38:48,172
B00000732,U000383,C00096,buy,2026-08-17 23:24:48,1766
B00000733,U000362,C00024,buy,2026-08-12 20:09:48,1673
B00000734,U000769,C00053,finish,2026-08-27 10:15:48,962
B00000735,U000582,C00048,favorite,2026-08-17 22:51:48,914
B00000736,U000545,C00063,finish,2026-08-22 06:47:48,1197
B00000737,U000170,C00073,favorite,2026-08-31 11:37:48,1529
B00000738,U000931,C00017,start_learning,2026-08-18 20:02:48,2445
B00000739,U000887,C00020,buy,2026-08-27 23:37:48,692
B00000740,U000889,C00082,view,2026-08-23 08:29:48,3217
B00000741,U000170,C00053,finish,2026-08-28 07:09:48,1089
B00000742,U000166,C00033,start_learning,2026-08-10 19:53:48,3541
B00000743,U000037,C00094,finish,2026-08-19 02:56:48,3288
B00000744,U000567,C00003,view,2026-08-28 15:13:48,2963
B00000745,U000533,C00069,start_learning,2026-08-25 06:27:48,1796
B00000746,U000267,C00066,favorite,2026-08-25 07:38:48,1237
B00000747,U000911,C00083,finish,2026-08-14 21:30:48,1989
B00000748,U000381,C00055,favorite,2026-08-19 03:33:48,1849
B00000749,U000472,C00075,view,2026-08-28 16:11:48,2313
B00000750,U000336,C00052,favorite,2026-08-22 01:28:48,836
B00000751,U000260,C00042,start_learning,2026-08-07 08:30:48,2862
B00000752,U000268,C00063,buy,2026-08-06 23:34:48,1312
B00000753,U000491,C00050,view,2026-08-20 16:44:48,1010
B00000754,U000741,C00024,buy,2026-08-09 03:15:48,3217
B00000755,U000330,C00050,favorite,2026-08-25 13:56:48,3229
B00000756,U000240,C00012,finish,2026-08-20 21:14:48,2648
B00000757,U000483,C00017,view,2026-08-25 18:31:48,1508
B00000758,U000636,C00016,start_learning,2026-08-18 00:09:48,1969
B00000759,U000415,C00025,finish,2026-08-29 20:55:48,380
B00000760,U000997,C00084,finish,2026-08-03 01:58:48,2342
B00000761,U000877,C00007,view,2026-08-05 15:12:48,3263
B00000762,U000805,C00064,view,2026-08-29 22:23:48,2862
B00000763,U000488,C00086,start_learning,2026-08-05 05:16:48,2052
B00000764,U000493,C00064,start_learning,2026-08-07 13:37:48,3305
B00000765,U000487,C00058,start_learning,2026-08-27 22:28:48,1144
B00000766,U000887,C00097,favorite,2026-08-23 10:50:48,2736
B00000767,U000494,C00047,view,2026-08-17 06:49:48,2232
B00000768,U000204,C00042,buy,2026-08-29 09:01:48,2232
B00000769,U000822,C00043,finish,2026-08-14 10:26:48,3343
B00000770,U000890,C00035,favorite,2026-08-28 22:56:48,1886
B00000771,U000545,C00062,view,2026-08-19 06:29:48,1440
B00000772,U000143,C00088,finish,2026-08-31 03:02:48,2849
B00000773,U000668,C00004,finish,2026-08-19 21:10:48,1994
B00000774,U000024,C00017,finish,2026-08-05 05:04:48,1428
B00000775,U000690,C00016,favorite,2026-08-13 04:32:48,3392
B00000776,U000863,C00032,view,2026-08-28 14:46:48,202
B00000777,U000758,C00027,view,2026-08-23 16:52:48,2462
B00000778,U000730,C00056,start_learning,2026-08-25 18:33:48,1677
B00000779,U000279,C00092,view,2026-08-29 03:04:48,1031
